Reaction,Flux
10FTHFtm,0
34DHPHAMT,0
34DHPLACOX,0
42A12BOOX,0
5MTHFt,8899.976
7DHCHSTEROLtr,-0.0200000000004366
ACACT1rm,0
ACONTm,-100.004000000001
ADK3,0
ADRNt,0
ALATA_L,-9899.996
ARGSS,100.004
R_group_phosphotase_1,0
ARTFR11,0.02
ARTPLM2,0.02
ATPtm,0
CATp,66.666
CDS,0
CHLPCTD,0
CLPNDt,0
CLS_hs,0
CO2tm,0
COAtr,0
COt,0
CRNt,0
CRVNCtr,0
CYTD,0
CYTK11,0
CYTK4,0
DADNK,0
DADNt4,0
DAGK_hs,0
DCSPTN1t,0
DHCR242r,0.02
DHCR72r,0.02
EX_13_cis_retnglc[e],0
EX_adrn[e],0
EX_arachd[e],0
EX_chsterol[e],0.0200000000004366
EX_clpnd[e],0
EX_co[e],0
EX_crn[e],0
EX_crvnc[e],0
EX_dcsptn1[e],0
EX_gsn[e],0
EX_lnlc[e],0
EX_lpchol_hs[e],0
EX_no[e],100.004000000001
EX_ocdca[e],0
EX_ocdcea[e],0
EX_pglyc_hs[e],0
EX_ps_hs[e],0
EX_Rtotal[e],0.0400000000008731
EX_Rtotal3[e],0.0200000000004366
EX_strdnc[e],0
EX_tag_hs[e],-0.0200000000004366
FACOAL1832,0
FACOAL184,0
FACOAL224,0
FACOAL2251,0
FACOAL2252,0
FACOAL226,0
FADH2tru,0.02
FADtru,0.02
FUMm,0
FUMtm,0
G5SDym,0.01
GLBRAN,0
GLDBRAN,0
GLGNS1,0
GLNtm,0
GLPASE1,0
GLU5Km,0.01
GLUDym,0
GLUNm,0
GLYtm,0
GTHPm,0
GUACYC,0
H2CO3Dm,0
H2O2tm,0
H2Oter,0
H2Otly,0
H2Otp,-133.332
HCO3_CLt,999.98
HMGCOASim,0
HMGLm,0
HOXG,0
Htr,0
Htx,266.664000000001
ICDHy,0
ILEtec,0
LEUtec,-10000
LPASE,0
LPCHOLt,0
LPS2,0
LPS3,0
MDHm,0
MDRPD,0
METAT,0
MI1PS,999.98
MTAP,0
MTHFCm,0
MTHFD2m,-0.0100000000002183
MTHFDm,0.0100000000002183
NDP6,0
NOS1,100.004
NOS2,100.004
NTD2l,0
O2Stx,266.664000000001
O2tp,-199.998
PCm,0
PDE4,0
PGLYCt,0
PIPLC,0
PPAP,0
PSSA1_hs,0
PSt3,0
PYNP2r,0
RADH2,0
RAI3,0
RETNGLCt2,0
RTOT1,0.02
RTOTAL2t,0
SMS,0
SPODMx,133.332
STRDNCt,0
SUCD1m,0
THFtm,0
UNK2,0
URAt,0
Uritl,0
VALt4,9100.024
XOLEST2te,-10000
r0002,0
r0022,0
r0074,0.0100000000002183
r0531,0
r0783,0.0200000000004366
r0817,0
r0819,0
r0821,0
r0917,-100.004000000001
r0941,0
r0944,-100.004000000001
r1056,0
r1081,0
r1104,0
r1105,0
r1112,0
r1150,0
r1156,0
r1169,0
r1181,0
r1185,0
r1187,0
r1188,0
r1189,0
r1190,0
r1290,0.02
r1354,0
r1393,0
r1403,0
r1464,0
r1544,-10000
r1546,10000
r1547,-10000
r1552,10000
r1559,-9899.996
r1573,-10000
r1574,-10000
r1579,10000
r1590,-9899.996
r1605,-999.98
r1609,-10000
r1612,-10000
r1619,10000
r1620,-10000
r1627,0
r1629,-10000
r1637,10000
r1655,10000
r1656,0
r1657,-9000.02
r1660,-10000
r1669,0
r2090,200.008
r2099,8700.008
r2108,-8900.016
r2132,8700.008
r2133,-200.008
r2513,0
r2537,0
RE1234C,100.004000000001
RE1573M,-0.0200000000004366
RE2147C,0
RE2591C,0.0400000000000205
RE2852C,-133.332
RE3103C,0
RE3104C,0
RE3238C,-200.028
RE3301C,0
EX_HC01943[e],0
EX_HC01944[e],0
EX_crm_hs[e],0
C140CPT1,0
HISyLATthc,0
LINOFATPtc,0
OLEICFATPtc,0
VALLAT1tc,9899.996
5MTHFt2le,-8899.976
ADNK4,0
ASPte,0
CHOLESACATc,0.02
CHOLESTle,0.02
CHSTEROLtrc,0.0200000000004366
EX_oh1[e],0.0400000000008731
FOLt2le,8900.016
NODe,100.004000000001
OCDCAFATPc,0
RTOTAL2FATPc,0.02
3MOBte,-10000
5MTAte,0
AHCYSte,0
EX_3mob[e],10000
EX_5mta[e],0
EX_ahcys[e],0
PEPtr,-999.98
CHOLPtr,0
DCMPtr,0
ICITtr,100.004000000001
UDPGLCURtr,0
GLYC3tr,0
EX_cholp[e],0
EX_dcmp[e],0
EX_icit[e],-100.004000000001
EX_pep[e],-999.98
EX_udpglcur[e],0
EX_glyc3p[e],0
ARACHDFATPtc,0
FOLOAT1tc,-8900.016
GSNt2r,0
METB0AT3tc,999.98
PSHSABCtc,0
r0295,0
ARGSUCte,100.004
ODECRNte,3199.948
EX_argsuc[e],100.004000000001
7DHCHSTEROLtd,-0.0200000000004366
BILIVERDt,0
EX_7dhchsterol[e],-0.0200000000004366
EX_biliverd[e],0
