Reaction,Flux
2HBt2,10000
34DHPHAMT,4066.71246467818
34DHXMANDACOX,0
3MOX4HOXPGALDOX_NADP_,0
3SALAASPm,0
41R1H2MAE12BOOX,0
7DHCHSTEROLtr,0
ACCOAgt,0
ACGALK,0
ACGALtly,0
ACNAMlt,0
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,0
ACOAD10m,0
ACOAO7p,0
ADK1m,-9500
ADK3m,10000
ADNt,-10000
ADSL1,0
AGPAT1,0
AHCYStr,0
AKGMALtm,0
AKGt4_3,-10000
ALATA_L,10000
ALDD2y,0
AMETr,0
AMPDA,0
AMPTASECGe,0
APAT2rm,0
APNNOXte,0
APPNNte,0
ARGLYSex,10000
R_group_phosphotase_1,0
R_group_phosphotase_2,0
ARTFR11,0
ARTFR61,0
ARTPLM1,0
ARTPLM2,0
ASNS1,0
ASNt4,0
ATP2ter,0
ATPtm,0
BALAtmr,0
BILIRUBt2,0
C181CPT1,0
C181CPT2,0
CATm,0
CATp,0
CDIPTr,0
CEPTC,0
CHLPCTD,0
CHOLt4,0
CHSTEROLt2,0
CHSTEROLt3,0
CITRtm,0
CLS_hs,0
CMPSAS,0
CO2tm,0
COAtg,0
COt,0
CRNCARtp,0
CSNATp,0
CSNATr,0
CYSGLUexR,-10000
CYSt4,4722.10144775858
CYTDt,0
CYTK10,0
CYTK14,0
CYTK6,0
CYTK7,-10000
CYTK8,0
DADNK,0
DADNt4,0
DAGK_hs,-10000
DAGt,-10000
DCK1m,10000
DCYTt,10000
DDPGAm,0
DESAT18_3,0
DESAT18_5,2395.60518925519
DESAT18_9,0
DGNSKm,0
DGSNtm,0
DHCR241r,0
DHCR72r,0
DIDPtn,0
DITPtn,0
DNDPt38m,0
DTDPtn,0
DTTPtn,0
DURAD,-9329.66858363858
EHGLAT2m,0
ELAIDCPT1,10000
EX_4nph[e],10000
EX_5mthf[e],0
EX_acngalacglcgal14acglcgalgluside_hs[e],0
EX_adrnl[e],0
EX_ala_B[e],0
EX_amp[e],10000
EX_apnnox[e],0
EX_appnn[e],0
EX_arachd[e],0
EX_atp[e],-4066.71246467818
EX_chol[e],0
EX_chsterol[e],0
EX_cmp[e],0
EX_co[e],0
EX_dag_hs[e],10000
EX_gchola[e],0
EX_gthox[e],0
EX_gthrd[e],0
EX_h2o2[e],-2791.21037851038
EX_hco3[e],0
EX_leuktrD4[e],-7361.05072387929
EX_leuktrE4[e],7361.05072387929
EX_lnlc[e],0
EX_lpchol_hs[e],0
EX_mag_hs[e],0
EX_nrvnc[e],0
EX_oagd3_hs[e],0
EX_ocdca[e],-2395.60518925519
EX_ocdcea[e],0
EX_oxa[e],0
EX_pchol_hs[e],0
EX_prostge2[e],0
EX_ps_hs[e],-10000
EX_Rtotal[e],0
EX_Rtotal2[e],0
EX_Rtotal3[e],0
EX_strch2[e],0
EX_utp[e],0
EX_vacc[e],0
EX_whhdca[e],-10000
FACOAL1813,7604.39481074481
FACOAL204,0
FADH2tru,0
FADH2tx,0
FADtru,0
FADtx,0
FAOXC183806m,0
FAOXC80,0
FUMm,10000
FUMtm,0
G5SDym,0
G6PPer,0
GALGLUSIDEtl,0
GAO1g,0
GGNG,43.9569963369965
GLBRAN,217.427404500262
GLCMter,0
GLCt1r,9474.87362114076
GLCt2_2,-10000
